Language,Name,URL,E-mail
English,Spoonful Games,https://spoonful.games,tom@spoonful.games
English,SPREE Interactive GmbH,https://jointhespree.com/,info@jointhespree.com
English,Starberry Games GmbH,https://www.starberry.games/,contact@starberry.games
English,Stellar Cartography Interactive UG,https://stellarcartography.online,Hi@stellarcartography.online
English,Storm Chaser UG,www.stormchaser-games.com,contact@stormchaser-games.com
English,Storyyeller UG,https://storyyellergames.com/,info@story-dwelling.com
English,Stratosphere Games GmbH,www.stratosphere-games.com,info@stratosphere-games.com
English,Studio Fizbin GmbH,https://www.studio-fizbin.com/,hello@studio-fizbin.de
English,Studio Inkyfox UG,http://www.inkyfox.de/,contact@inkyfox.de
English,Studio Nachtwerk UG,https://studionachtwerk.de/,contact@studionachtwerk.de
English,Studio Seufz GmbH,www.studioseufz.com,xoxo@studioseufz.com
English,Studio Sterneck UG (haftungsbeschränkt) & Co. KG,www.studio-sterneck.com,info@studio-sterneck.com
English,Studio Windsocke UG (haftungsbeschränkt),https://linktr.ee/studiowindsocke,studio-windsocke@posteo.de
English,Sunday GmbH,https://sunday.gg,contact@sunday.gg
English,Sunlight Games GmbH,https://www.sunlight-games.com,pr@sunlight-games.com
English,Supra Games UG,www.supragames.de,hey@supragames.de
English,Supyrb - Gaschka & Deml GbR,https://www.supyrb.com,now@supyrb.com
English,Suspicious Games GmbH,http://www.suspicious.games/,contact@suspicious.games
English,Sviper GmbH,www.sviper.com,info@sviper.com
English,Take-Two Interactive GmbH,www.2k.com,info@take2.de
English,Team ADOM GmbH,http://www.team-adom.com/,thecreator@team-adom.com
English,Team Metacore,https://metacoregames.com,info@metacoregames.com
English,Telescope Game Studios UG,https://www.telescopeanimation.com/,contact@telescopeanimation.com
English,Tellux next GmbH,https://www.telluxnext.com,next@tellux.tv
English,Ten Eyes media GmbH,https://www.teneyes.de/,kontakt@teneyes.de
English,the binary family GmbH,http://thebinaryfamily.com,office@thebinaryfamily.com
English,the Good Evil GmbH,www.thegoodevil.com,hello@thegoodevil.com
English,The Unknown Machine,www.theunknownmachine.com,info@theunknownmachine.com
English,TheCodingMonkeys GmbH,www.codingmonkeys.de,impressum@codingmonkeys.de
English,THREAKS GmbH,www.threaks.com,info@threaks.com
English,Tiamat Games,https://tiamatgames.com,contact@tiamatgamestudio.com
English,Tiger Team Productions,www.tigerteam-productions.de,info@tigerteam-productions.de
English,Tikaro GmbH,http://www.tikaro.de/,contact@tikaro.de
English,Tilmann Hars und Georg Hobmeier Causa Creations GbR,causacreations.net,tilmann@causacreations.net
English,Tiny Crocodile Studios UG (haftungsbeschränkt),https://tinycrocodilestudios.de,development@tinycrocodilestudios.de
English,Tiny Roar UG (haftungsbeschränkt),www.tinyroar.de,moin@tinyroar.de
English,Toadman Interactive GmbH,http://toadmaninteractive.com/,info@toadmaninteractive.com
English,TomGrill Games GmbH,https://tomgrillgames.com/,contact@tomgrillgames.com
English,tool1game1 GmbH,http://absolute-matter.com/tool1.html,info@tool1games.com
English,Topicbird UG (haftungsbeschränkt),http://thetopicbird.com/about/,talk@thetopicbird.com
English,Toplitz Productions GmbH,https://www.toplitz-productions.com,info@toplitz-productions.com
English,Torched Hill UG,torchedhill.com,kai@torchedhill.com
English,Torito Games,https://toritogames.com,miguel@toritogames.com
English,Torpor Games UG,https://www.torporgames.com/,contact@torporgames.com
English,Toukana Interactive UG,https://www.toukana.com,contact@toukana.com
English,Trapped Predator UG (haftungsbeschränkt) & Co.KG,https://www.trapped-predator.com/,contact@trapped-predator.de
English,Try Hard Interactive GmbH,https://tryhardinteractive.wordpress.com/,contact@tryhard-interactive.com
English,Tunermaxx Media GmbH,www.tunermaxx.com,office@tunermaxx.com
English,Twin Drums UG,https://twindrums.com/,info@twindrums.com
English,Twisted Ramble Games UG,https://www.twisted-ramble.com/,contact@twisted-ramble.com
English,Two Pencils UG,https://www.two-pencils.de/,fabian.ramelsberger@two-pencils.de
English,TxK Gaming Studios GmbH,https://txkgaming.com/,contact@txkgaming.com
English,Ubisoft Berlin,berlin.ubisoft.com,berlin@ubisoft.com
English,Ubisoft Blue Byte GmbH,https://duesseldorf.ubisoft.com/de/,bluebyte@ubisoft.com
English,Ubisoft GmbH,https://www.ubisoft.com/en-US/office/germany.aspx,info.germany@ubisoft.com
English,Ubisoft Mainz,https://mainz.ubisoft.com/en/index.php,mainz@ubisoft.com
English,Umaiki Games,http://www.umaikigames.com/,info@umaiki.games
English,Umbukuu UG,https://umbukuu.com,play@umbukuu.com
English,Unfold Gaming Digital GmbH,https://www.unfold.net,hello@unfold.net
English,United Games Entertainment GmbH,https://www.unitedgames.io/,info@unitedgames.io
English,Upright Games GmbH,https://uprightgames.com/,info@uprightgames.com
English,Vescape GmbH,www.vescape.com,info@vescape.com
English,VestGames GmbH,https://eville-game.com/,info@eville-game.com
English,vidiludi software Gabriel Morgenstern,www.vidiludi.com,info@vidiludi.com
English,VIS Visual Imagination Software GbR,www.vis-games.de,info@vis-games.de
English,Visionkeeper UG (haftungsbeschränkt),https://www.visionkeeper.studio/,flame@visionkeeper.studio
English,Vonderland Munich EPG,http://vonder.land/,munich@vonder.land
English,Voodoo Germany GmbH,https://www.voodoo.io/,contact@voodoo.io
English,Walk The Frog UG (haftungsbeschränkt),www.walkthefrog.com,hello@walkthefrog.com
English,Walking Tree Games GmbH,https://thetribemustsurvive.com/,biz@walkingtreegames.com
English,Wargaming Germany GmbH,https://wargaming.com/,partner-eu@wargaming.net
English,WastedStudios UG,https://www.wastedstudios.com/,c.soellner@wastedstudios.com
English,Wayward Studio GmbH,https://wayward-studios.com/,contact@wayward-studios.com
English,Wegenbartho-Games e.K.,https://www.wegenbartho-games.com/,wegenbarth@gmail.com
English,Well Done Games UG,https://well-done-games.com,info@well-done-games.com
English,weltfern UG,https://www.weltfern.com,info@weltfern.com
English,WhalesDontFly H&F GmbH,www.whalesdontfly.com,hello@whalesdontfly.com
English,winterworks GmbH,https://www.winterworks.de/,contact@winterworks.de
English,Wolpertinger Games UG,https://wolpertingergames.com/,contact@wolpertingergames.com
English,Wondermore Games Studio UG,https://wondermoregames.com/,info@wondermoregames.com
English,wooga GmbH,www.wooga.com,info@wooga.com
English,Wunderfax N. Maierhöfer & M. Winter GbR,www.wunderfax.com,mail@wunderfax.com
English,XIMOTION UG,www.ximotion.net,info@ximotion.net
English,XYRALITY GmbH,www.xyrality.com,info@xyrality.com
English,YAGER Development GmbH,www.yager.de,contact@yager.de
English,Z-Software GmbH,https://z-software.net/site/,contact@z-software.net
English,Zeitland media & games GmbH,www.zeitland.com,contact@zeitland.com
English,ZeniMax Germany GmbH,www.zenimax.com,press@bethsoft.com
English,Zockrates Laboratories UG,http://zocklabs.de/,zocklabs@gmail.com
German,3DZUG / Matthias Gose GbR,https://www.3dzug.de,info@3dzug.de
German,accitio GmbH,https://www.accitio.com/,kontakt@accitio.com
German,Acid Mines Software UG (haftungsbeschränkt),www.acidmines.de,info@acidmines.de
German,Active Fungus GmbH,https://activefungus-studios.de/,info@activefungus-studios.de
German,ad-artists GmbH,www.ad-artists.de,info@ad-artists.de
German,adrastea GmbH & Co. KG,www.adrastea.com,info@adrastea.com
German,Aerosoft GmbH Luftfahrt-Datentechnik,www.aerosoft.com,marketing@aerosoft.com
German,Alchemical - Angelo Denecke & Ron Kaiser GbR,https://alchemical.studio/,info@alchemical.studio
German,Animation Arts Creative GmbH,www.animationarts.de,info@animationarts.de
German,Application Systems Heidelberg Software GmbH,www.application-systems.de,kontakt@application-systems.de
German,appp media UG (haftungsbeschränkt),www.apppmedia.com,support@apppmedia.com
German,Artfactory Jalokivi,https://www.artfactory-jalokivi.com/,artfactory.jalokivi@gmail.com
German,astragon Entertainment GmbH,www.astragon.de,presse@astragon.de
German,b-interaktive GmbH,www.b-interaktive.com/de,de-support @ binteraktive.com
German,Binary Impact GmbH,http://binaryimpact.de,kontakt@binaryimpact.de
German,Bit2Good UG,www.bit2good.com,contact@bit2good.com
German,BitSpree GmbH,bitspree.de,contact@bitspree.de
German,Bitteschön.tv und Bitteschön.games - Brückner Brückner GbR,https://bittegames.bitteschoen.games/,games@bitteschoen.tv
German,Bootcamp Bros. GmbH,http://bootcamp-bros.com/,management@bootcamp-bros.com
German,Bootsmann Games UG,www.bootsmann-games.de,mail@bootsmann-games.de
German,BufoProject GmbH,http://www.bufopro.de/,mail@bufopro.de
German,BUNTSPECHT Film & Digitales GmbH,https://buntspecht.com/,info@buntspecht.com
German,ByteRockers’ Games GmbH & Co. KG,www.byterockers.games,info@byterockers.games
German,cabuu GmbH,https://www.cabuu.app/,info@cabuu.de
German,Caipirinha Games GmbH,www.caipirinhagames.de,info@caipirinhagames.de
German,Capcom Entertainment Germany GmbH,www.capcom-germany.de,pr-ceg@capcom.com
German,CES Verlag Computer Education Systems GmbH,www.ces-verlag.de,cesar@ces-verlag.de
German,Chrizlie Medien GmbH,https://www.chrizlie-medien.com/,christian.liebisch@chrizlie-medien.com
German,Chromatrix GmbH,www.chromatrix.com,info@chromatrix.com
German,CipSoft GmbH,www.cipsoft.com,kontakt@cipsoft.com
German,City Domination GmbH & Co. KG,https://www.citydomination.games,al_capone@citydomination.games
German,Comunio GmbH,www.comunio.de,info@comunio.de
German,Crayon Games GmbH,https://crayon.games/,info@crayon.games
German,Creating Corner,http://creatingcorner.de/,contact@creatingcorner.de
German,Curious Electric GmbH,https://curious-electric.com/,dirkk@curious-electric.com
German,DICO Deutschland GmbH,www.dico4u.com,m.elsner@dico4u.com
German,doDings GbR,http://www.klangdings.de,support@dodings.de
German,Eggcode Games,https://www.eggcodegames.com/,sp@destrax.com
German,Emergo Entertainment GmbH,https://emergo-entertainment.de,studio@emergo-entertainment.de
German,ergofox GmbH,https://ergofox.me/,roehrs@ergofox.me
German,erlkönig GAMES GmbH,www.erlkoenig-games.com,info@erlkoenig-games.com
German,Eyerock Studios - Jean Brauner,www.eyerock.de,contact@eyerock.de
German,FAKT Software GmbH,www.fakt-software.com,info@fakt-software.de
German,Farbflut Entertainment GmbH,www.farbflut.de,support@farbflut.de
German,Flying Potato Entertainment UG,https://www.flyingpotato.de/,contact@flowfiregames.com
German,Fox & Sheep GmbH,www.foxandsheep.de,contact@foxandsheep.com
German,Frozen Donkey UG (haftungsbeschränkt),https://www.frozendonkey.com,dingdong@frozendonkey.com
German,Funatics Software GmbH,www.funatics.de,info@funatics.de
German,Funline Media GmbH,funline-media.de,info@funline-media.de
German,GameDuell GmbH,https://www.gameduell.de,presse@gameduell.de
German,gamefabrik GmbH,www.gamefab.de,info@gamefab.de
German,gamelynk.io UG (haftungsbeschränkt),gamelynk.io,info@gamelynk.io
German,Games Foundation GmbH,www.gamesfoundation.com,info@gamesfoundation.com
German,Gamify now! UG,www.gamify-now.de,info@gamify-now.de
German,Garlic Games UG,https://garlic-games.com/,info@garlic-games.com
German,Gentle Troll Entertainment GmbH,http://gentletroll.com/,hello@gentletroll.com
German,GOFRESH GmbH,www.gofresh.de,games@gofresh.de
German,Goji Interactive GmbH,https://eternal-escape.com,webmaster@eternal-escape.com
German,GonKu GbR,https://games-bw-players.mfg.de/de/details/gonku-gbr/,greta@gonku.de
German,Gönndyr Games GbR,https://www.goenndyrgames.com/,goenndyrgames@web.de
German,GroovIT GmbH,https://groov-it.com,webmaster@groov-it.com
German,grown arts,https://grownarts.com,mail@grownarts.com
German,halbautomaten Kommunikationsdesign GmbH,www.halbautomaten.com,info@halbautomaten.com
German,HighPassionStudios UG (haftungsbeschränkt),http://highpassionstudios.com/,info@highpassionstudios.com
German,Houben & Schlichter GbR,https://www.buero-wunderding.de/,post@buero-wunderding.de
German,Hypnotic Owl UG (haftungsbeschränkt),hypnoticowl.com,contact@hypnoticowl.com
German,Independent Arts Software GmbH,www.independent-arts-software.de,info@independent-arts-software.de
German,infoBoard Europe GmbH,https://www.infoboard.biz/,info@infoboard.biz
German,InnoGames GmbH,www.innogames.com,info@innogames.com
German,Interactive Media Foundation gGmbH,www.interactivemedia-foundation.com,info@interactivemedia-foundation.com
German,Irox Games UG (haftungsbeschränkt),www.irox-games.com,contact@irox-games.com
German,Jaysquared,https://www.jaysquared.com,jonathan@jaysquared.com
German,Kastanie Eins GmbH,www.kastanie-eins.de,clemens.petzold@kastanie-eins.de
German,KaSyX GmbH & Co. KG,https://www.kasyx.de/,info@kasyx.de
German,KIDDINX Media GmbH,www.kiddinx.de,online@kiddinx.de
German,KIDS interactive GmbH,www.kids-interactive.de,info@kids-interactive.de
German,KING Art GmbH,www.kingart-games.com,impressum@kingart-games.com
German,Konsonautic Solutions GmbH,https://konsonautic.com/,info@konsonautic.com
German,Korion Interactive GmbH,www.korion.de,info@korion.de
German,kr3m. media GmbH,www.kr3m.com,info@kr3m.com
German,Kreative Kraut UG,https://kreative-kraut.de/,info@kreative-kraut.de
German,Kuti UG,http://kuti-arcade.com,hello@kuti-arcade.com
German,Langer Martines GbR Besworn Games,https://de.besworngames.com/,info@besworngames.com
German,Leaderfy GmbH,leaderfy.io,kontakt@leaderfy.de
German,LEVOOBA GbR,https://www.levooba.com/,hello@levooba.com
German,Lifelight Entertainment,https://lifelight-entertainment.de/,contact@lifelight-entertainment-team.de
German,LISCINTEC GmbH,https://liscintec.com/de/uber-uns/,info@liscintec.com
German,Lotum media GmbH,www.lotum.de,info@lotum.de
German,LYREBIRD GAME + AUDIO GMBH,https://lyrebird-studio.com,mail@lyrebird-studio.com
German,m2p entertainment GmbH,de.m2p.com,info@m2p.com
German,magnussoft® Deutschland GmbH,www.magnussoft.de,post@magnussoft.com
German,Mediatrust GmbH & Co. KG,www.mediatrust.de,info@mediatrust.de
German,Medienwerkstatt Mühlacker Verlagsgesellschaft mbh,http://medienwerkstatt-online.de,info@medienwerkstatt-online.de
German,Meister Cody GmbH,www.meistercody.com,team@meistercody.com
German,Mixtvision Games,www.mixtvision.games,info@mixtvision.de
German,mmc - Agentur für interaktive Medien GmbH,https://mmc-agentur.de/,info@mmc-agentur.de
German,Mobile Learning Labs GmbH,www.ml-labs.com/,info@ml-labs.com
German,morphicon media AG,www.morphicon.com,info@morphicon.com
German,Mosaic Mask Studio UG,https://mosaicmask-studio.com/de_de/,info@mosaicmask-studio.com
German,MPG media production group,www.archaeologica.de,info@archaeologica.de
German,Nau-Hau GmbH,www.nau-hau.com,mail@nau-hau.com
German,Neobird GmbH & Co. KG,www.neobird.de,info@neobird.de
German,neoludic games UG,https://neoludic.games/,info@neoludic.games
German,Neox Studios GmbH,https://neox-studios.de,kontakt@neox-studios.de
German,netmin games GmbH,www.netmin.de,info@netmin.de
German,Noon Games Augmented Reality GmbH & Co KG,http://www.endederwelt.de,info@endederwelt.de
German,OFM Studios GmbH,www.ofm.gmbh,contact@ofm.gmbh
German,Outline Development,www.outline-development.de,webmasters@outline-development.de
German,Pabstein Games,http://pabsteingames.de/,kontakt@pabsteingames.de
German,PatientZero Games GmbH,https://www.patientzero-games.com/,info@PatientZero-Games.com
German,PeDePe GbR,https://pedepe.de/,kontakt@pedepe.de
German,Perdix Creations UG (haftungsbeschränkt),https://www.perdixcreations.de/,robertboehm@perdixcreations.de
German,Phoenix Reality GmbH,https://www.phoenix-reality.de/,hello@phoenix-reality.de
German,pianini Edutainment GmbH,https://www.pianini.app/,info@pianini.app
German,PIAS Education GmbH,https://www.pias-education.com/,info@pias-education.com
German,Piranha Bytes GmbH,www.piranha-bytes.com,info.spamblock@piranha-bytes.com
German,Pixelbeschleuniger F&C UG (i.G.),http://www.pixelbeschleuniger.games/,info@pixelbeschleuniger.games
German,Playa Games GmbH,www.playa-games.com,info@playa-games.com
German,Playata GmbH,www.playata.com,mail@playata.com
German,Playing History UG (haftungsbeschränkt) & Co. KG,http://playinghistory.de/,info@playinghistory.de
German,playzo GmbH,www.playzo.biz,christoph.suess@playzo.de
German,Ploonymoon Studios GbR,https://www.ploonymoon.com,mail@ploonymoon.com
German,PONG.Li Studios GmbH,www.pong.li,ping@pong.li
German,Pop Rocket Labs GmbH,www.poprocket.com,info@poprocket.com
German,PRODUKTIVKELLER Studios UG,https://produktivkeller.com,info.produktivkeller@gmail.com
German,PROLINE Software GmbH,www.proline-software.de,info@proline-software.de
German,Quantumfrog GmbH,www.quantumfrog.de,hallo@quantumfrog.de
German,Randwerk Games eG,https://www.abrissgame.com/,vorstand@randwerk.com
German,Rappbit,https://rappbit.com/mukana/,contact@rappbit.com
German,Rat King Entertainment GbR,https://www.ratking.de,jana@ratking.de
German,Ravage Games UG,https://ravagegames.com,contact@ravagegames.com
German,Ravensburger AG,www.ravensburger-gruppe.de,tellme@ravensburger-digital.com
German,Reality Twist GmbH,www.reality-twist.com,mail@reality-twist.com
German,Realmforge Studios GmbH,www.realmforgestudios.com,info@realmforgestudios.com
German,reFit Systems,https://www.refit-systems.com,info@refit-systems.com
German,refutura GmbH,https://refutura.de/,hallo@refutura.de
German,RetroBrain R&D GmbH,https://retrobrain.de,kontakt@retrobrain.de
German,Rhine Games,https://rhinegames.com/,info@rhinegames.com
German,Ritter Mobile Technology UG,https://www.ritter-mobile.com/,contact@ritter-mobile.com
German,RockAByte GmbH,www.rockabyte.com,info@rockabyte.com
German,Roflcopter Ink GmbH,https://www.roflcopter.ink,contact@roflcopter.ink
German,ROTxBLAU,www.rotxblau.de,mail@rotxblau.de
German,Scoyo GmbH,https://www.scoyo.de/,info@scoyo.de
German,Serious Games Solutions,https://www.serious-games-solutions.de/,mail@serious-games-solutions.de
German,SHPlay GmbH,https://www.shplay.de/,support@shplay.de
German,Since Idea GmbH,http://sinceidea.de,kontakt@sinceideagames.de
German,Sixteen Tons Entertainment / Promotion Software GmbH (Tübingen),www.sixteen-tons.de,info@sixteen-tons.com
German,SmokeStab GmbH,http://www.orbitalbullet.com/,hello@smokestab.com
German,so-na GmbH & Co. KG,https://www.so-na.com,info@so-na.com
German,Spicy Sushi Games UG,https://www.spicy-sushi.games/,contact@spicy-sushi.games
German,Spiele-Palast GmbH,https://www.spiele-palast.de/,jobs@spiele-palast.de
German,Springwald Software GmbH,www.springwald.de,info@springwald.de
German,Square Enix GmbH,www.square-enix.com/eu/de,presse@eu.square-enix.com
German,StickyStoneStudio GmbH,https://www.stickystonestudio.de,info@stickystonestudio.de
German,straightlabs GmbH & Co. KG,https://straightlabs.com/,info@str8labs.com
German,Studio Fluffy – Gesellschaft für Kunst und angewandte Mathematik UG,https://studiofluffy.de/,mail@studiofluffy.com
German,Studio Merkas - Spieleentwicklung und Unterhaltungssoftware e.U.,https://studiomerkas.de/,info@studiomerkas.de
German,Studio Monstrum (Alon & Reinke) GbR,http://www.studiomonstrum.com,hi@studiomonstrum.com
German,Sunrise Intelligence UG,https://sunrise-intell.com/,info@sunrise-intell.com
German,Swinging Lama Productions UG,https://swinging-lama.de,team@swinging-lama.de
German,takomat GmbH,www.takomat-games.com,lars.schnatmann@takomat.com
German,Terovania UG (haftungsbeschränkt),terovania.de,info@terovania.de
German,the nix company GmbH,https://nix.company,the@nix.company
German,Thera Bytes GmbH,https://therabytes.de,info@therabytes.de
German,TIL GMbH,www.prosodiya.de,info@prosodiya.de
German,Tivola Games GmbH,www.tivola.com,mail@tivola.de
German,TML-EDITION GmbH,tml-studios.de,info@tml-studios.de
German,TopWare Interactive - AC Enterprises e.K.,www.topware.com/de/index.html,office@topware.com
German,Totally Not Aliens UG (haftungsbeschränkt),http://totallynotaliens.com,mail@totallynotaliens.com
German,tox² interactive GmbH,https://toxtronyx.com/,info@toxtronyx.com
German,Travian Games GmbH,https://www.traviangames.com/de/,mail@traviangames.com
German,TREND Redaktions- und Verlagsgesellschaft GmbH,www.trendverlag.com,info@trendverlag.com
German,TRIBOOT Technologies GmbH,https://triboot.de/,business@triboot.de
German,TriTrie Games UG,https://tritriegames.de/,contact@tritriegames.de
German,Trollgames GmbH,www.trollgames.de,kontakt@trollgames.de
German,Trotzkind GmbH,https://trotzkind.com,mail@trotzkind.com
German,TURBO D3 GmbH,http://www.td3.com,info@td3.com
German,UniGlow Entertainment GmbH,https://uniglow-entertainment.net/,info@uniglow-entertainment.com
German,unikat media GmbH,www.unikatmedia.de,info@unikatmedia.de
German,"urbn pockets – Alraun, Futterlieb GbR",www.urbnpockets.com,info@urbn-pockets.com
German,Villa Hirschberg Online GmbH,www.villa-hirschberg.de,info@villa-hirschberg.de
German,Vollkorn Games Gbr,vollkorn.games,info@vollkorn.games
German,Voodoo Circus GmbH & Co. KG,https://voodoo-circus.com/,mail@voodoo-circus.com
German,Vrtainment GmbH,www.vrtainment.de,mad@vrtainment.de
German,Way Digital Solutions GmbH,https://www.way-ds.de/,Dennis.Fischer@waygroup.de
German,waza! UG,www.wazagames.com,contact@wazaservices.de
German,Wegesrand GmbH & Co. KG,https://www.wegesrand.co/,kontakt@wegesrand.net
German,weltenbauer. Software Entwicklung GmbH,https://www.weltenbauer-se.com/,mail@weltenbauer-se.com
German,Weltenmacher GmbH,https://www.weltenmacher.de,info@weltenmacher.de
German,Weltenwandler Designagentur GmbH,https://weltenwandlerdesign.de/,web@wwda.design
German,Whow Games GmbH,www.whow.com,info@whow.net
German,Wild River Games GmbH,https://wildriver.games/,info@wildriver.games
German,Winning Streak Games GmbH,https://winningstreakgames.de,gkoehler@winningstreak.de
German,wonderkind gmbh,www.wonderkind.de,info@wonderkind.de
